"Ciqual  AGB","Ciqual  code","Groupe d'aliment","Sous-groupe d'aliment","Nom Français","LCI Name","Ingredients","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine   substances non-cancérogènes","Effets toxicologiques sur la santé humaine   substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"," id"," i"," rand"
"25572","25572","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette aux noix de St Jacques","Crepe or buckwheat crepe, filled with scallops","Œuf de poule","0.027982715999999998","0.15648803","7.2631597e-09","0.016377589","0.00043696905","3.1769527e-08","2.761949e-09","1.7464008e-10","0.0045451012","4.1153734e-05","0.00099344852","0.019887329","4.2232308","11.209713","0.23672858","0.88873437","5.3654674e-07","j4IL2PHhg4cTMyQKjTdgr","1048","544985"
"25572","25572","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette aux noix de St Jacques","Crepe or buckwheat crepe, filled with scallops","Emmental","0.017425985","0.18598562","5.9739096e-09","0.014560994","0.00030880939","1.4496161e-08","2.3201828e-09","1.0128733e-10","0.0020231438","2.4740288e-05","0.00067688415","0.0086990056","1.97609655","10.437988","0.062460631","0.69981031","4.060161e-07","4vYvV2lNd1bpbn-ZTMz96","1049","287846"
"25572","25572","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette aux noix de St Jacques","Crepe or buckwheat crepe, filled with scallops","Persil","0.0047151364","0.020559805","1.5443065e-09","0.00074841713","0.00012624255","2.7860911e-09","1.8108797e-09","5.3349966e-11","0.00043714177","6.4159892e-06","0.00065727971","0.0019257141","0.176773331","4.129124","0.054772437","0.16678681","1.3526483e-07","yFgPZtntftk0hVyQmapJ5","1050","768249"
"25572","25572","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette aux noix de St Jacques","Crepe or buckwheat crepe, filled with scallops","Coquille Saint-Jacques","0.43619025","2.9939655","5.8837857e-07","0.16503742","0.044943448","4.8658395e-07","1.5010502e-08","1.9156154e-09","0.06422357","0.00024611806","0.016104339","0.17553972","19.916844599999997","10.272261","0.10072856","35.911516","2.3677764e-05","zIvNAaHd5jubrYuUNf tW","1051","363709"
"25572","25572","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette aux noix de St Jacques","Crepe or buckwheat crepe, filled with scallops","Autres étapes","0.098698739","0.57910649","9.009664000000001e-08","1.1586258","0.00174697814","3.6188326400000004e-08","7.9571955e-09","3.5055729e-10","0.0030832302000000002","0.000128155928","0.00151421355","0.0092301066","2.81348225","9.3232403","0.189478961","29.9303616","6.87173392e-06","UIVJp59yB 1vavhBOsj0 ","1052","903882"
"25562","25562","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette complète (œuf, jambon, fromage)","Crepe or buckwheat crepe, filled with egg, ham and...","Farine de sarrasin","0.020380924999999998","0.15152493","1.178452e-08","0.01653791","0.00045503777","1.1748929e-08","8.7708488e-10","2.4770762e-10","0.0017016118","4.4461672e-05","0.0014128482","0.0073725587","0.99961619","18.462879","0.33248717","1.2083438","6.0036869e-07","JAZzxV9Rut2cOMIlrbipu","1053","695229"
"25562","25562","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette complète (œuf, jambon, fromage)","Crepe or buckwheat crepe, filled with egg, ham and...","Beurre","0.026129323","0.27839077","6.3644862e-09","0.019422819","0.00045374967","2.1330051e-08","3.6508776e-09","1.5445452e-10","0.0031590557","3.0547903e-05","0.0010202203","0.0137338","3.10904705","16.484616","0.090308564","0.80993565","7.0307548e-07","MY3QWtQMDvV2BweZtbR5Z","1054","798955"
"25562","25562","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette complète (œuf, jambon, fromage)","Crepe or buckwheat crepe, filled with egg, ham and...","Œuf de poule","0.089507004","0.50055093","2.3232329e-08","0.052386228","0.0013977124","1.016197e-07","8.8345169e-09","5.5861306e-10","0.014538202","0.00013163652","0.0031776973","0.06361267","13.508650800000002","35.855985","0.75721262","2.842753","1.7162269e-06","G-tAn4wnb5jm3tqqreQg5","1055","309888"
"25562","25562","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette complète (œuf, jambon, fromage)","Crepe or buckwheat crepe, filled with egg, ham and...","Jambon cuit","0.19747056999999998","1.3988064","3.5787473e-07","0.49287542","0.0029148379","1.917447e-07","1.2721853e-08","1.0049355e-09","0.027156184","0.00022782885","0.0064063813","0.11678038","19.2394103","71.64975","1.0901605","16.510852","4.8039094e-06","r-sMrDQiH7wqP7pPR37S8","1056","335245"
"25562","25562","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette complète (œuf, jambon, fromage)","Crepe or buckwheat crepe, filled with egg, ham and...","Emmental","0.079661647","0.85021997","2.7309301e-08","0.066564545","0.0014117001","6.6268165e-08","1.060655e-08","4.630278e-10","0.0092486573","0.00011309846","0.0030943276","0.039766883","9.0335842","47.716516","0.28553432","3.1991329","1.8560736e-06","uvRknI1y mOcqxeyXYc6f","1057","443405"
"25562","25562","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette complète (œuf, jambon, fromage)","Crepe or buckwheat crepe, filled with egg, ham and...","Autres étapes","0.098691635","0.57910001","9.0096199e-08","1.15862344","0.0017469562","3.6187973e-08","7.9568712e-09","3.5053004e-10","0.0030831935000000003","0.00012815116999999998","0.00151420646","0.0092300394","2.8134558","9.3232147","0.18861756000000002","29.9302482","6.87170129e-06","8sqYDv3SaALcSXj56yd--","1058","149123"
"25625","25625","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée au poisson et / ou fruits...","Crepe or buckwheat crepe, filled with fish and/or ...","Farine de sarrasin","0.020805528","0.1546817","1.2030031e-08","0.01688245","0.00046451772","1.1993699e-08","8.9535748e-10","2.528682e-10","0.0017370621","4.5387956e-05","0.0014422825","0.0075261536","1.02044153","18.847522","0.33941399","1.2335176","6.1287637e-07","IzA80DHE4vlnoebwkKCXz","1059","326096"
"25625","25625","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée au poisson et / ou fruits...","Crepe or buckwheat crepe, filled with fish and/or ...","Beurre","0.030193883999999997","0.321696","7.3545174e-09","0.022444146","0.00052433295","2.4648059e-08","4.2187919e-09","1.7848078e-10","0.0036504644","3.5299799e-05","0.0011789213","0.015870169","3.5926765300000003","19.048889","0.10435656","0.93592564","8.1244277e-07","CA3VGJJqSHg wYAkiijzk","1060","966794"
"25625","25625","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée au poisson et / ou fruits...","Crepe or buckwheat crepe, filled with fish and/or ...","Emmental","0.043150059","0.46053582","1.4792538e-08","0.036055795","0.00076467087","3.5895256e-08","5.7452145e-09","2.5080672e-10","0.0050096894","6.1261666e-05","0.0016760941","0.021540395","4.8931914","25.846446","0.15466442","1.7328636","1.0053732e-06","uhQgda7ipSOY0eJM-8cSr","1061","932415"
"25625","25625","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée au poisson et / ou fruits...","Crepe or buckwheat crepe, filled with fish and/or ...","Fromage frais crémeux","0.0071477230999999995","0.069267704","1.9634124e-09","0.0094573322","0.00011813548","5.1492293e-09","9.8765043e-10","4.7030794e-11","0.00075912384","9.7297328e-06","0.00023961554","0.003195071","0.75553086","3.8142378","0.013538319","0.35105769","6.4399614e-07","68sVn-fkne2gGXf3GI3kX","1062","7341"
"25625","25625","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée au poisson et / ou fruits...","Crepe or buckwheat crepe, filled with fish and/or ...","Saumon","0.16523189","1.2805915","1.3863655e-07","0.17691837","0.0059156999","8.5227676e-08","1.9402542e-08","1.3381197e-09","0.010253357","0.00037570379","0.017841822","0.040148607","21.242486","64.716407","0.26957816","13.63745","1.4102735e-05","fpd CMlr1uldbZPE5Bdry","1063","881355"
"25625","25625","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée au poisson et / ou fruits...","Crepe or buckwheat crepe, filled with fish and/or ...","Epinard","0.0035158262999999998","0.026687272","2.5681025e-09","0.0011583382","8.2038109e-05","1.7399693e-09","8.6102252e-10","1.7439258e-11","0.00019168678","4.1156235e-06","0.0002907053","0.00064394014","1.95551534","-3.1944967","0.040105174","0.23523394","3.7102675e-07","H-mdG6o-mMceGZKieObXO","1064","620529"
"25625","25625","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée au poisson et / ou fruits...","Crepe or buckwheat crepe, filled with fish and/or ...","Autres étapes","0.098694252","0.5791023900000001","9.0096361e-08","1.15862431","0.0017469642800000001","3.61881032e-08","7.9569907e-09","3.5054008e-10","0.003083207","0.000128152923","0.00151420907","0.009230064100000001","2.81346554","9.323224100000001","0.188934918","29.93029","6.87171331e-06","TREf9533nHaPPvhYpXjHS","1065","528803"
"25411","25411","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon","Crepe or buckwheat crepe, filled with mushrooms an...","Farine de sarrasin","0.017267173","0.12837529","9.9841074e-09","0.014011285","0.00038551811","9.9539539e-09","7.430858e-10","2.098634e-10","0.0014416434","3.7668916e-05","0.0011969964","0.0062461955","0.84689706","15.642161","0.28169052","1.0237357","5.0864569e-07","0MfFvuoGl5Liqe61dC7YV","1066","467994"
"25411","25411","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon","Crepe or buckwheat crepe, filled with mushrooms an...","Emmental","0.046469294","0.49596165","1.5930426e-08","0.038829318","0.0008234917","3.865643e-08","6.1871541e-09","2.7009955e-10","0.0053950501","6.5974102e-05","0.0018050244","0.023197348","5.2695907","27.834635","0.16656168","1.8661608","1.0827096e-06","5IuU7nQFN3IKSqsIv7lhK","1067","389034"
"25411","25411","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon","Crepe or buckwheat crepe, filled with mushrooms an...","Champignon","0.28720066","2.0225819","5.6301387e-08","0.06644688","0.0027805121","6.5845598e-08","9.5033656e-09","5.0809399e-10","0.0062190959","0.00018892101","0.0053177341","0.021927849","20.1138833","9.0990299","19.62785","25.269181","5.2574545e-06","4Qx0ddAsrPcKDFrLoofEI","1068","671658"
"25411","25411","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon","Crepe or buckwheat crepe, filled with mushrooms an...","Lait demi-écremé","0.014796006","0.16066032","4.2620591e-09","0.0084760361","0.00025716384","1.2197053e-08","2.0614883e-09","8.7853396e-11","0.001794642","1.7174065e-05","0.00057789257","0.0077826345","1.77089922","9.3579786","0.050678908","0.44460949","3.4504975e-07","bJcrzsJC5OA5TVHNbuO7y","1069","438207"
"25411","25411","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon","Crepe or buckwheat crepe, filled with mushrooms an...","Autres étapes","0.098673315","0.57908329","9.0095061e-08","1.15861736","0.0017468995900000001","3.61870615e-08","7.956035e-09","3.5045977e-10","0.0030830987999999997","0.000128138902","0.0015141881900000002","0.009229866","2.8133875799999997","9.3231488","0.18639605199999998","29.929955900000003","6.87161711e-06","0GU89tLJogs8UpEpAeF0H","1070","246735"
"25581","25581","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon, cuit...","Crepe or buckwheat crepe, filled with mushrooms an...","Farine de sarrasin","0.018965583","0.14100237","1.0966151e-08","0.015389444","0.00042343792","1.0933031e-08","8.1617621e-10","2.305057e-10","0.0015834443","4.1374056e-05","0.0013147337","0.0068605754","0.9301983999999999","17.180735","0.30939778","1.124431","5.5867642e-07","5TGWAp9MMbG9OFG5rEkIy","1071","266269"
"25581","25581","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon, cuit...","Crepe or buckwheat crepe, filled with mushrooms an...","Jambon cuit","0.28956021","2.0511344","5.2476824e-07","0.72272598","0.0042741614","2.811641e-07","1.865464e-08","1.4735833e-09","0.039820365","0.00033407596","0.0093939726","0.17124046","28.211636","105.06334","1.5985527","24.210624","7.0441941e-06","2Fc0hJLi4Ti1tHghjrcPC","1072","99127"
"25581","25581","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon, cuit...","Crepe or buckwheat crepe, filled with mushrooms an...","Emmental","0.10455591","1.1159137","3.5843458e-08","0.087365965","0.0018528563","8.6976967e-08","1.3921097e-08","6.0772398e-10","0.012138863","0.00014844173","0.0040613049","0.052194034","11.8565792","62.627928","0.37476379","4.1988619","2.4360966e-06","LZ6mFeaLT9 TqoH-72u1P","1073","819053"
"25581","25581","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon, cuit...","Crepe or buckwheat crepe, filled with mushrooms an...","Lait demi-écremé","0.01229918","0.13354889","3.5428366e-09","0.007045705","0.00021376744","1.01388e-08","1.7136121e-09","7.3028135e-11","0.0014917962","1.4275941e-05","0.0004803732","0.0064693149","1.47205996","7.7788197","0.042126843","0.36958164","2.868226e-07","IjexoWpzZ5v-C0H2kx-aT","1074","649311"
"25581","25581","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel champignon, cuit...","Crepe or buckwheat crepe, filled with mushrooms an...","Autres étapes","0.09868341","0.5790925","9.0095688e-08","1.15862071","0.0017469307800000002","3.61875637e-08","7.956495800000001e-09","3.5049849e-10","0.003083151","0.00012814566199999998","0.00151419826","0.0092299615","2.81342517","9.3231851","0.187620148","29.930117000000003","6.87166349e-06","aAITQvwZshIy71Cl8n3WP","1075","198332"
"25549","25549","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel fromage","Crepe or buckwheat crepe, filled with cheese and b...","Farine de sarrasin","0.024910019","0.18519714","1.4403303e-08","0.020213001","0.0005561572700000001","1.4359802e-08","1.0719926e-09","3.0275376e-10","0.0020797478","5.4342043e-05","0.0017268145","0.009010905","1.22175312","22.565741","0.40637321","1.4768646","7.3378395e-07","z8Rg BkMf3QnLe-QxdfNq","1076","317598"
"25549","25549","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel fromage","Crepe or buckwheat crepe, filled with cheese and b...","Emmental","0.13774826","1.470172","4.7222333e-08","0.11510119","0.0024410647","1.145887e-07","1.8340492e-08","8.0065223e-10","0.01599247","0.00019556609","0.0053506081","0.068763568","15.6205725","82.50981","0.49373642","5.5318339","3.2094606e-06","dWpybkThCtHTufoxihleE","1077","48691"
"25549","25549","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel fromage","Crepe or buckwheat crepe, filled with cheese and b...","Lait demi-écremé","0.016183131","0.17572223","4.6616271e-09","0.0092706644","0.00028127295","1.3340526e-08","2.2547528e-09","9.6089652e-11","0.0019628897","1.8784133e-05","0.00063207","0.0085122565","1.93692098","10.235289","0.055430056","0.48629163","3.7739816e-07","yZALoPwNE9AuJl9dRCaGs","1078","735685"
"25549","25549","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel fromage","Crepe or buckwheat crepe, filled with cheese and b...","Autres étapes","0.09871967699999999","0.5791255900000001","9.009794e-08","1.15863276","0.00174704283","3.61893681e-08","7.958151300000001e-09","3.5063761e-10","0.0030833384","0.000128169949","0.0015142344300000002","0.0092303047","2.81356021","9.3233156","0.192017828","29.9306956","6.87183012e-06","ubOwIDV8MXhHFAO9OUVe1","1079","672245"
"25409","25409","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel jambon","Crepe, filled with ham","Farine de sarrasin","0.018965583","0.14100237","1.0966151e-08","0.015389444","0.00042343792","1.0933031e-08","8.1617621e-10","2.305057e-10","0.0015834443","4.1374056e-05","0.0013147337","0.0068605754","0.9301983999999999","17.180735","0.30939778","1.124431","5.5867642e-07","d hn-cO3uc5164ga1JNte","1080","769235"
"25409","25409","entrées et plats composés","pizzas, tartes et crêpes salées","Crêpe ou Galette fourrée béchamel jambon","Crepe, filled with ham","Jambon cuit","0.28956021","2.0511344","5.2476824e-07","0.72272598","0.0042741614","2.811641e-07","1.865464e-08","1.4735833e-09","0.039820365","0.00033407596","0.0093939726","0.17124046","28.211636","105.06334","1.5985527","24.210624","7.0441941e-06","dUIvsCGVimDsmH1S4dGAm","1081","346333"
