"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine   substances non-cancérogènes","Effets toxicologiques sur la santé humaine   substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"," id"," i"," rand"
"25524","25524","entrées et plats composés","plats composés","Tomate à la provençale","Provencal-style tomato (breaded tomatoes stuffed w...","2","False","Glacé","PP","Micro-onde","2.84","0.15679996","1.1101898","1.4310632e-07","0.79114087","0.0032316257","5.9851641e-08","2.5588558e-08","1.0195362e-09","0.0063050075","0.00017132678","0.0035249365","0.020940952","7.1102556","12.477611","3.422607","31.101626","8.4291582e-06","9xYK5TCGdfxhbpGg3f16O","707","650798"
"25103","25103","entrées et plats composés","plats composés","Tomate farcie","Stuffed tomatoes","2","False","Glacé","PP","Micro-onde","2.42","0.5891359199999999","4.1579975","4.630482e-07","1.9466368","0.009383435","5.1448877e-07","4.8471796e-08","2.9968839e-09","0.071314947","0.00067541903","0.017934306","0.30381178","54.851294","206.14801","3.8801363","63.156015","1.6908469e-05","lWKO L4w93RfBTDbBD8Cw","708","212922"
"25560","25560","entrées et plats composés","pizzas, tartes et crêpes salées","Tourte au riesling","Riesling wine and pork pie","2","False","Glacé","Carton","Four","2.17","1.4782097","12.122165","5.6634559e-07","2.2607431","0.02180782","1.4266827e-06","1.9009747e-07","7.160858e-09","0.20659201","0.0011705673","0.049783879","0.90478399","85.124058","1133.91","6.506824","77.98685","2.8212337e-05","caxSLqzK9s20a44aVIV7k","709","10597"
"8601","8601","entrées et plats composés","plats composés","Tripes à la mode de Caen","Caen-style tripe","2","False","Glacé","PP","Micro-onde","2.29","2.2040399","22.616576","5.4528664e-07","1.4807255","0.035419076","2.0261466e-06","3.4168632e-07","1.0195804e-08","0.30031538","0.00150091","0.088655398","1.3189887","124.909759","1587.992","5.3069204","74.787721","3.6935183e-05"," PkTToaW8vnCfXQyNXa u","710","511176"
"8602","8602","entrées et plats composés","plats composés","Tripes à la mode de Caen, préemballées","Caen-style tripe, prepacked","2","False","Glacé","PP","Micro-onde","2.29","2.2040399","22.616576","5.4528664e-07","1.4807255","0.035419076","2.0261466e-06","3.4168632e-07","1.0195804e-08","0.30031538","0.00150091","0.088655398","1.3189887","124.909759","1587.992","5.3069204","74.787721","3.6935183e-05","OObBOGicJgvbeJ9lqm-LY","711","857432"
"8612","8612","entrées et plats composés","plats composés","Tripes à la tomate ou à la provençale","Provencal-type tripe (with tomato)","2","False","Glacé","PP","Micro-onde","2.29","1.9580764000000002","20.01731","4.5751521e-07","1.3245619","0.030095671","1.8845663e-06","3.0243517e-07","9.0905859e-09","0.27918394","0.0011853167","0.064287842","1.2306395","96.884814","1409.7801","4.7034312","61.961664","3.2849463e-05","wIDiGX1kEFbj8Qtjj8qdW","712","815417"
"7815 2","7815","entrées et plats composés","sandwichs","Wrap végétarien","Wheat tortilla wrap, filled with soy-based, vegeta...","2","False","Glacé","Carton","Four","2.2582292994679944","0.26694645","1.4870231","1.7191332e-07","1.9332149","0.0049890753","1.3070537e-07","3.4427817e-08","1.8865393e-09","0.016540922","0.00040115609","0.0098445598","0.064765244","25.209637999999998","127.91095","1.7587523","52.361486","1.2324942e-05","bRlmySpGo1saLOYHPkNhh","713","11295"
"25565","25565","entrées et plats composés","plats composés","Yakitori (brochettes japonaises grillées en sauce)","Yakitori (grilled meat on skewers, Japanese-style,...","2","False","Glacé","PP","Micro-onde","3.01","0.9748264600000001","6.7131213","8.9644852e-07","2.8684548","0.015639802","8.775834e-07","7.7749754e-08","4.8881292e-09","0.12223566","0.0011874412","0.029597018","0.51958534","92.109321","391.62329","6.84553","95.511403","2.6861768e-05","JgYPg-Tl8MycTm-w7S9yu","714","525914"
"13712","13712","fruits, légumes, légumineuses et oléagineux","fruits","Abricot au sirop léger, appertisé, égoutté","Apricot, canned in light syrup, drained","2","False","Ambiant (long)","Acier","Pas de préparation","2.46","0.17074512","0.92671431","1.0706084e-07","1.449317","0.0038800725","8.6696314e-08","9.948527e-09","3.5941373e-09","0.0079368358","0.00029651921","0.0012129561","0.027788962","31.4755794","42.929789","1.1695392","39.153196","7.4389955e-06","DxLYo1n2cXRafzuihDXM6","715","649242"
"13713","13713","fruits, légumes, légumineuses et oléagineux","fruits","Abricot au sirop léger, appertisé, non égoutté","Apricot, canned in light syrup, not drained","2","False","Ambiant (long)","Acier","Pas de préparation","2.46","0.10049641","0.54492743","6.2961577e-08","0.85251219","0.0022814494","5.0960538e-08","5.814634e-09","2.1126611e-09","0.0046664258","0.00017396159","0.00070504632","0.016339901","18.4887618","25.249843","0.70386795","23.028998","4.3732298e-06","pNlST7J1zl2I4Tkz0rLHl","716","338495"
"13714","13714","fruits, légumes, légumineuses et oléagineux","fruits","Abricot au sirop, appertisé, égoutté","Apricot, in syrup, canned, drained","2","False","Ambiant (long)","Acier","Pas de préparation","2.46","0.17338605","0.9410672","1.0871871e-07","1.4717533","0.0039401711","8.8039764e-08","1.0103937e-08","3.6498319e-09","0.0080597836","0.00030112663","0.0012320505","0.028219378","31.9638058","43.594449","1.1870457","39.759369","7.5542499e-06","S8CFfzrguPdtzVOLrQxjo","717","817689"
"13715","13715","fruits, légumes, légumineuses et oléagineux","fruits","Abricot au sirop, appertisé, non égoutté","Apricot, in syrup, canned, not drained","2","False","Ambiant (long)","Acier","Pas de préparation","2.44","0.10049641","0.54492743","6.2961577e-08","0.85251219","0.0022814494","5.0960538e-08","5.814634e-09","2.1126611e-09","0.0046664258","0.00017396159","0.00070504632","0.016339901","18.4887618","25.249843","0.70386795","23.028998","4.3732298e-06","P9M1acL7XkXYeULkFb jc","718","992400"
"13000","13000","fruits, légumes, légumineuses et oléagineux","fruits","Abricot, dénoyauté, cru","Apricot, pitted, raw","2","False","Ambiant (moyen)","LDPE","Pas de préparation","2.2","0.11235591","0.88063832","9.6609703e-08","0.12612053","0.0033360058","6.4552391e-08","8.9692397e-09","1.8448601e-09","0.0073117916","0.00020148987","0.001068295","0.026912677","31.3977136","43.84143","1.340422","13.827532","6.3656195e-06","hkAcYQw-mYwwO8d fT22l","719","391053"
"13001","13001","fruits, légumes, légumineuses et oléagineux","fruits","Abricot, dénoyauté, sec","Apricot, pitted, dried","2","False","Ambiant (moyen)","LDPE","Pas de préparation","2.64","0.38921189","1.8020296","1.9190082e-07","0.26290688","0.0096446859","2.5437328e-07","3.7016767e-08","9.7465515e-09","0.032818748","0.00057702464","0.0035213236","0.13356675","177.85802800000002","240.03261","6.2122565","24.688373","2.3195024e-05","z3SU z3LpN90FBiauy165","720","644717"
"15000","15000","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Amande (avec peau)","Almond, (with peel)","2","False","Ambiant (long)","LDPE","Pas de préparation","3.19","0.7603475399999999","2.6884978","2.309939e-07","0.21030886","0.017147823","3.9663431e-07","8.9683298e-08","4.1878013e-09","0.057888216","0.00072346649","0.026800421","0.24087088","264.12757","379.70975","31.080399","27.275399","2.089359e-05","TWvz3-HlXNU-9JBojMUy9","721","36631"
"15042","15042","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Amande, grillée, salée","Almond, grilled, salted","2","False","Ambiant (long)","LDPE","Pas de préparation","3.68","0.7603475399999999","2.6884978","2.309939e-07","0.21030886","0.017147823","3.9663431e-07","8.9683298e-08","4.1878013e-09","0.057888216","0.00072346649","0.026800421","0.24087088","264.12757","379.70975","31.080399","27.275399","2.089359e-05","03YGWmMcFk8WkOs7Fzexl","722","662519"
"15041","15041","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Amande, mondée, émondée ou blanchie","Almond, peeled, unpeeled or blanched","2","False","Ambiant (long)","LDPE","Pas de préparation","3.68","0.7603475399999999","2.6884978","2.309939e-07","0.21030886","0.017147823","3.9663431e-07","8.9683298e-08","4.1878013e-09","0.057888216","0.00072346649","0.026800421","0.24087088","264.12757","379.70975","31.080399","27.275399","2.089359e-05","CbDdx9qVORuAlNYsIC9Mj","723","45159"
"13716","13716","fruits, légumes, légumineuses et oléagineux","fruits","Ananas au sirop et jus d'ananas, appertisé, égoutt...","Pineapple, in pineapple juice and syrup, canned, d...","2","False","Ambiant (long)","Acier","Pas de préparation","2.93","0.24769773000000003","1.4158682","1.5331135e-07","1.4113401","0.007439202","9.3999057e-08","2.2025217e-07","3.4430314e-09","0.011796711","0.00044933772","0.010010933","0.035950053","44.398061999999996","32.58659","0.72057514","42.109503","9.7503978e-06","Nsfw6tjLOZgCdM96pMMaf","724","205358"
"13717","13717","fruits, légumes, légumineuses et oléagineux","fruits","Ananas au sirop et jus d'ananas, appertisé, non ég...","Pineapple, in pineapple juice and syrup, canned, n...","2","False","Ambiant (long)","Acier","Pas de préparation","2.93","0.15044333999999998","0.85944475","9.3067209e-08","0.85685904","0.0045157556","5.7035275e-08","1.3368881e-07","2.0889452e-09","0.0071600934","0.00027237191","0.0060699973","0.021820571","26.930888","19.781878","0.45266548","25.564296","5.9173562e-06","9wnUx6JQJhREK4E4-E8g1","725","248877"
"13718","13718","fruits, légumes, légumineuses et oléagineux","fruits","Ananas au sirop léger, appertisé, égoutté","Pineapple, in light syrup, canned, drained","2","False","Ambiant (long)","Acier","Pas de préparation","2.93","0.24990806","1.4285142","1.5468053e-07","1.4239419","0.007505644","9.4839143e-08","2.2221952e-07","3.4738061e-09","0.011902089","0.00045335967","0.010100499","0.036271178","44.795043","32.877606","0.726664","42.48553","9.8375124e-06","YgBqMnvUt83FyzwwrIwKu","726","210147"
"13719","13719","fruits, légumes, légumineuses et oléagineux","fruits","Ananas au sirop léger, appertisé, non égoutté","Pineapple, in light syrup, canned, not drained","2","False","Ambiant (long)","Acier","Pas de préparation","2.93","0.15044333999999998","0.85944475","9.3067209e-08","0.85685904","0.0045157556","5.7035275e-08","1.3368881e-07","2.0889452e-09","0.0071600934","0.00027237191","0.0060699973","0.021820571","26.930888","19.781878","0.45266548","25.564296","5.9173562e-06","21 uwCm3-iMtmcFT-WNKO","727","337907"
"13002","13002","fruits, légumes, légumineuses et oléagineux","fruits","Ananas, pulpe, cru","Pineapple, pulp, raw","2","False","Ambiant (moyen)","Pas d'emballage","Pas de préparation","2.68","0.17883944999999998","1.2922821","1.6964724e-07","0.070971953","0.0067186578","6.9532853e-08","2.3470933e-07","1.7645015e-09","0.010433889","0.00030474327","0.01040464","0.033275131","43.834004","33.432993","0.60808554","12.271632","8.191523e-06","zuT8tPD7vLaMlg0F2Ri-x","728","204013"
"20581","20581","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Arachide, bouillie/cuite à l'eau, salée","Peanut, boiled/cooked in water, w salt","2","False","Ambiant (long)","LDPE","Micro-onde","3.53","0.5872776900000001","4.253046","2.0390347e-07","0.27030095","0.010144035","4.4623849e-07","9.9557372e-08","4.5797982e-09","0.064516183","0.0012447936","0.040351231","0.27833629","25.8719741","536.05384","4.9889845","24.851586","1.98892e-05","3Jl2M76MMb-kvyWCxpHhr","729","688849"
"20067","20067","fruits, légumes, légumineuses et oléagineux","légumes","Artichaut, appertisé, égoutté","Artichoke, canned, drained","2","False","Ambiant (long)","Acier","Pas de préparation","2.78","0.18886892","1.8404875","2.1358592e-07","0.2674794","0.0061977315","1.3499775e-07","3.1634036e-08","2.7009939e-09","0.014405139","0.00032348621","0.010532582","0.063757832","16.352679","61.330089","0.32401671","20.797894","6.0261431e-06"," 4stWMeOpxQyxF8-O3TuV","730","775165"
"20155","20155","fruits, légumes, légumineuses et oléagineux","légumes","Artichaut, coeur, appertisé, égoutté","Artichoke, heart, canned, drained","2","False","Ambiant (long)","Acier","Pas de préparation","2.78","0.18886892","1.8404875","2.1358592e-07","0.2674794","0.0061977315","1.3499775e-07","3.1634036e-08","2.7009939e-09","0.014405139","0.00032348621","0.010532582","0.063757832","16.352679","61.330089","0.32401671","20.797894","6.0261431e-06","L3TH1 isljDEXK091yBYy","731","866011"
"20052","20052","fruits, légumes, légumineuses et oléagineux","légumes","Artichaut, cru","Artichoke, globe, raw","2","False","Ambiant (moyen)","Pas d'emballage","Pas de préparation","2.43","0.35387889","3.8769291","4.2114027e-07","0.39486589","0.011112114","2.4920244e-07","6.7335486e-08","2.0300581e-09","0.027423458","0.00046764055","0.022339279","0.12657789","25.071458","134.51888","0.44435062","30.698526","1.2383982e-05","gBMamjwEdYotVi3Por 9b","732","52695"
"20000","20000","fruits, légumes, légumineuses et oléagineux","légumes","Artichaut, cuit","Artichoke, globe, cooked","2","False","Ambiant (moyen)","PP","Cuisson à l'eau","3.08","0.12914324000000002","1.2506905","1.4077155e-07","0.30524617","0.0037397514","8.0196739e-08","2.0105567e-08","6.5128045e-10","0.0087502975","0.00012169724","0.0063994853","0.038089129","6.8262151","39.630254","0.28303671","20.167393","5.6645831e-06","Q5Eo 4aVzDI 5AzTGsly2","733","937143"
"20156","20156","fruits, légumes, légumineuses et oléagineux","légumes","Artichaut, fond, appertisé, égoutté","Artichoke base, canned, drained","2","False","Ambiant (long)","Acier","Pas de préparation","2.59","0.19957021","1.9608959","2.3172382e-07","0.29928637","0.0066048338","1.4126001e-07","3.2382778e-08","2.9876198e-09","0.014796507","0.0003520447","0.010683415","0.064858247","16.8677505","61.809503","0.35423298","22.910311","6.4664495e-06","tsKBsdrB4UEQF0EljfDRD","734","532388"
"20232","20232","fruits, légumes, légumineuses et oléagineux","légumes","Artichaut, fond, surgelé, cru","Artichoke base, frozen, raw","2","False","Congelé","LDPE","Pas de préparation","2.95","0.18769747","1.6110985","1.5482508e-07","0.65701517","0.0050438888","1.1616194e-07","3.0977476e-08","9.7755008e-10","0.013825975","0.0002497107","0.010232473","0.061184406","15.2734528","60.914683","0.43629698","26.736724","7.6901918e-06","edwsrNKBlXqPA8CnJ6q07","735","449311"
"20076","20076","fruits, légumes, légumineuses et oléagineux","légumes","Asperge, appertisée, égouttée","Asparagus, canned, drained","2","False","Ambiant (long)","Acier","Pas de préparation","2.63","0.19643111","1.1539228","1.7914622e-07","0.2062395","0.00473755","1.2477312e-07","7.3211297e-08","2.9220702e-09","0.015641542","0.0002746629","0.0096487105","0.06202894","27.9822256","133.92077","2.5748269","16.081358","9.4334584e-06","EcRYv9pfOrjQw2Nj6KSMg","736","601955"
"20282","20282","fruits, légumes, légumineuses et oléagineux","légumes","Asperge, blanche ou violette, pelée, crue","Asparagus, white or purple, peeled, raw","2","False","Ambiant (moyen)","Pas d'emballage","Pas de préparation","2.26","0.29795998","1.5593091","2.5898963e-07","0.22753996","0.0064892099","1.9099178e-07","1.2657627e-07","3.1877355e-09","0.025497825","0.0003151974","0.016294521","0.10321878","45.2065877","235.43917","4.4055215","18.581677","1.5367453e-05","UuNnTgcVs5Om1awGyWND ","737","383340"
"20001","20001","fruits, légumes, légumineuses et oléagineux","légumes","Asperge, bouillie/cuite à l'eau","Asparagus, boiled/cooked in water","2","False","Ambiant (moyen)","PP","Cuisson à l'eau","2.69","0.39026335","2.2459146","3.242347e-07","0.47964677","0.0085141673","2.3442016e-07","1.4890193e-07","3.8270794e-09","0.030855445","0.00040293497","0.019205228","0.12259196","53.4307606","275.09976","5.339203","35.500247","2.0433961e-05","JRdAYej1Yg2nfM1sdivLm","738","793709"
"20073","20073","fruits, légumes, légumineuses et oléagineux","légumes","Asperge, pelée, crue","Asparagus, peeled, raw","2","False","Ambiant (moyen)","Pas d'emballage","Pas de préparation","2.26","0.29264626000000005","1.425378","2.580278e-07","0.22724075","0.0063532339","1.9003497e-07","1.2622048e-07","3.1696707e-09","0.025412204","0.00029212016","0.016138925","0.10285925","44.5911333","235.35814","4.4008721","18.498228","1.5340352e-05","AYXbKnEKW9QJxesI-0yPq","739","321865"
"20279","20279","fruits, légumes, légumineuses et oléagineux","légumes","Asperge, verte, crue","Asparagus, green, raw","2","False","Ambiant (moyen)","Pas d'emballage","Pas de préparation","2.26","0.29795998","1.5593091","2.5898963e-07","0.22753996","0.0064892099","1.9099178e-07","1.2657627e-07","3.1877355e-09","0.025497825","0.0003151974","0.016294521","0.10321878","45.2065877","235.43917","4.4055215","18.581677","1.5367453e-05","FmbWeA-CJ38dquPxM NT ","740","545265"
"20053","20053","fruits, légumes, légumineuses et oléagineux","légumes","Aubergine, crue","Eggplant, raw","2","False","Ambiant (moyen)","Pas d'emballage","Pas de préparation","2.53","0.070759189","0.45710934","7.9572932e-08","0.093303525","0.0019359192","3.4580556e-08","6.9273408e-09","4.3806091e-10","0.0033756573","7.1069475e-05","0.0017907366","0.013786859","3.6556106999999995","9.7330041","2.9138405","7.301756","3.4148848e-06","hXxebyrf68Cvl3nyAsn5B","741","330194"
